,cidade_origem,sg_origem,cidade_destino,sg_destino,data,voos
21409,SÃO GONÇALO DO AMARANTE,SBSG,FORTALEZA,SBFZ,19/10/2019,2
21410,SÃO GONÇALO DO AMARANTE,SBSG,FORTALEZA,SBFZ,20/10/2019,3
21411,SÃO GONÇALO DO AMARANTE,SBSG,FORTALEZA,SBFZ,21/10/2019,3
21412,SÃO GONÇALO DO AMARANTE,SBSG,FORTALEZA,SBFZ,22/10/2019,2
21413,SÃO GONÇALO DO AMARANTE,SBSG,FORTALEZA,SBFZ,23/10/2019,2
21414,SÃO GONÇALO DO AMARANTE,SBSG,FORTALEZA,SBFZ,24/10/2019,3
21415,SÃO GONÇALO DO AMARANTE,SBSG,FORTALEZA,SBFZ,25/10/2019,3
21416,SÃO GONÇALO DO AMARANTE,SBSG,FORTALEZA,SBFZ,26/10/2019,2
21417,SÃO GONÇALO DO AMARANTE,SBSG,FORTALEZA,SBFZ,27/10/2019,1
21418,SÃO GONÇALO DO AMARANTE,SBSG,FORTALEZA,SBFZ,28/10/2019,3
21419,SÃO GONÇALO DO AMARANTE,SBSG,FORTALEZA,SBFZ,29/10/2019,2
21420,SÃO GONÇALO DO AMARANTE,SBSG,FORTALEZA,SBFZ,30/10/2019,2
21421,SÃO GONÇALO DO AMARANTE,SBSG,FORTALEZA,SBFZ,31/10/2019,1
21422,SÃO GONÇALO DO AMARANTE,SBSG,GUARULHOS,SBGR,01/10/2019,7
21423,SÃO GONÇALO DO AMARANTE,SBSG,GUARULHOS,SBGR,02/10/2019,7
21424,SÃO GONÇALO DO AMARANTE,SBSG,GUARULHOS,SBGR,03/10/2019,7
21425,SÃO GONÇALO DO AMARANTE,SBSG,GUARULHOS,SBGR,04/10/2019,7
21426,SÃO GONÇALO DO AMARANTE,SBSG,GUARULHOS,SBGR,05/10/2019,8
21427,SÃO GONÇALO DO AMARANTE,SBSG,GUARULHOS,SBGR,06/10/2019,7
21428,SÃO GONÇALO DO AMARANTE,SBSG,GUARULHOS,SBGR,07/10/2019,6
21429,SÃO GONÇALO DO AMARANTE,SBSG,GUARULHOS,SBGR,08/10/2019,7
21430,SÃO GONÇALO DO AMARANTE,SBSG,GUARULHOS,SBGR,09/10/2019,7
21431,SÃO GONÇALO DO AMARANTE,SBSG,GUARULHOS,SBGR,10/10/2019,6
21432,SÃO GONÇALO DO AMARANTE,SBSG,GUARULHOS,SBGR,11/10/2019,7
21433,SÃO GONÇALO DO AMARANTE,SBSG,GUARULHOS,SBGR,12/10/2019,8
21434,SÃO GONÇALO DO AMARANTE,SBSG,GUARULHOS,SBGR,13/10/2019,6
21435,SÃO GONÇALO DO AMARANTE,SBSG,GUARULHOS,SBGR,14/10/2019,6
21436,SÃO GONÇALO DO AMARANTE,SBSG,GUARULHOS,SBGR,15/10/2019,6
21437,SÃO GONÇALO DO AMARANTE,SBSG,GUARULHOS,SBGR,16/10/2019,6
21438,SÃO GONÇALO DO AMARANTE,SBSG,GUARULHOS,SBGR,17/10/2019,7
21439,SÃO GONÇALO DO AMARANTE,SBSG,GUARULHOS,SBGR,18/10/2019,7
21440,SÃO GONÇALO DO AMARANTE,SBSG,GUARULHOS,SBGR,19/10/2019,7
21441,SÃO GONÇALO DO AMARANTE,SBSG,GUARULHOS,SBGR,20/10/2019,8
21442,SÃO GONÇALO DO AMARANTE,SBSG,GUARULHOS,SBGR,21/10/2019,5
21443,SÃO GONÇALO DO AMARANTE,SBSG,GUARULHOS,SBGR,22/10/2019,6
21444,SÃO GONÇALO DO AMARANTE,SBSG,GUARULHOS,SBGR,23/10/2019,7
21445,SÃO GONÇALO DO AMARANTE,SBSG,GUARULHOS,SBGR,24/10/2019,6
21446,SÃO GONÇALO DO AMARANTE,SBSG,GUARULHOS,SBGR,25/10/2019,7
21447,SÃO GONÇALO DO AMARANTE,SBSG,GUARULHOS,SBGR,26/10/2019,8
21448,SÃO GONÇALO DO AMARANTE,SBSG,GUARULHOS,SBGR,27/10/2019,6
21449,SÃO GONÇALO DO AMARANTE,SBSG,GUARULHOS,SBGR,28/10/2019,8
21450,SÃO GONÇALO DO AMARANTE,SBSG,GUARULHOS,SBGR,29/10/2019,9
21451,SÃO GONÇALO DO AMARANTE,SBSG,GUARULHOS,SBGR,30/10/2019,8
21452,SÃO GONÇALO DO AMARANTE,SBSG,GUARULHOS,SBGR,31/10/2019,8
21453,SÃO GONÇALO DO AMARANTE,SBSG,LISBOA,LPPT,02/10/2019,1
21454,SÃO GONÇALO DO AMARANTE,SBSG,LISBOA,LPPT,04/10/2019,1
21455,SÃO GONÇALO DO AMARANTE,SBSG,LISBOA,LPPT,06/10/2019,1
21456,SÃO GONÇALO DO AMARANTE,SBSG,LISBOA,LPPT,09/10/2019,1
21457,SÃO GONÇALO DO AMARANTE,SBSG,LISBOA,LPPT,11/10/2019,1
21458,SÃO GONÇALO DO AMARANTE,SBSG,LISBOA,LPPT,13/10/2019,1
21459,SÃO GONÇALO DO AMARANTE,SBSG,LISBOA,LPPT,16/10/2019,1
21460,SÃO GONÇALO DO AMARANTE,SBSG,LISBOA,LPPT,18/10/2019,1
21461,SÃO GONÇALO DO AMARANTE,SBSG,LISBOA,LPPT,20/10/2019,1
21462,SÃO GONÇALO DO AMARANTE,SBSG,LISBOA,LPPT,23/10/2019,1
21463,SÃO GONÇALO DO AMARANTE,SBSG,LISBOA,LPPT,25/10/2019,1
21464,SÃO GONÇALO DO AMARANTE,SBSG,LISBOA,LPPT,26/10/2019,1
21465,SÃO GONÇALO DO AMARANTE,SBSG,LISBOA,LPPT,27/10/2019,1
21466,SÃO GONÇALO DO AMARANTE,SBSG,LISBOA,LPPT,28/10/2019,1
21467,SÃO GONÇALO DO AMARANTE,SBSG,LISBOA,LPPT,31/10/2019,1
21468,SÃO GONÇALO DO AMARANTE,SBSG,RECIFE,SBRF,01/10/2019,5
21469,SÃO GONÇALO DO AMARANTE,SBSG,RECIFE,SBRF,02/10/2019,5
21470,SÃO GONÇALO DO AMARANTE,SBSG,RECIFE,SBRF,03/10/2019,3
21471,SÃO GONÇALO DO AMARANTE,SBSG,RECIFE,SBRF,04/10/2019,5
21472,SÃO GONÇALO DO AMARANTE,SBSG,RECIFE,SBRF,05/10/2019,6
21473,SÃO GONÇALO DO AMARANTE,SBSG,RECIFE,SBRF,06/10/2019,4
21474,SÃO GONÇALO DO AMARANTE,SBSG,RECIFE,SBRF,07/10/2019,5
21475,SÃO GONÇALO DO AMARANTE,SBSG,RECIFE,SBRF,08/10/2019,5
21476,SÃO GONÇALO DO AMARANTE,SBSG,RECIFE,SBRF,09/10/2019,5
21477,SÃO GONÇALO DO AMARANTE,SBSG,RECIFE,SBRF,10/10/2019,4
21478,SÃO GONÇALO DO AMARANTE,SBSG,RECIFE,SBRF,11/10/2019,5
21479,SÃO GONÇALO DO AMARANTE,SBSG,RECIFE,SBRF,12/10/2019,6
21480,SÃO GONÇALO DO AMARANTE,SBSG,RECIFE,SBRF,13/10/2019,4
21481,SÃO GONÇALO DO AMARANTE,SBSG,RECIFE,SBRF,14/10/2019,5
21482,SÃO GONÇALO DO AMARANTE,SBSG,RECIFE,SBRF,15/10/2019,5
21483,SÃO GONÇALO DO AMARANTE,SBSG,RECIFE,SBRF,16/10/2019,5
21484,SÃO GONÇALO DO AMARANTE,SBSG,RECIFE,SBRF,17/10/2019,4
21485,SÃO GONÇALO DO AMARANTE,SBSG,RECIFE,SBRF,18/10/2019,5
21486,SÃO GONÇALO DO AMARANTE,SBSG,RECIFE,SBRF,19/10/2019,6
21487,SÃO GONÇALO DO AMARANTE,SBSG,RECIFE,SBRF,20/10/2019,4
21488,SÃO GONÇALO DO AMARANTE,SBSG,RECIFE,SBRF,21/10/2019,5
21489,SÃO GONÇALO DO AMARANTE,SBSG,RECIFE,SBRF,22/10/2019,5
21490,SÃO GONÇALO DO AMARANTE,SBSG,RECIFE,SBRF,23/10/2019,5
21491,SÃO GONÇALO DO AMARANTE,SBSG,RECIFE,SBRF,24/10/2019,4
21492,SÃO GONÇALO DO AMARANTE,SBSG,RECIFE,SBRF,25/10/2019,5
21493,SÃO GONÇALO DO AMARANTE,SBSG,RECIFE,SBRF,26/10/2019,6
21494,SÃO GONÇALO DO AMARANTE,SBSG,RECIFE,SBRF,27/10/2019,4
21495,SÃO GONÇALO DO AMARANTE,SBSG,RECIFE,SBRF,28/10/2019,5
21496,SÃO GONÇALO DO AMARANTE,SBSG,RECIFE,SBRF,29/10/2019,5
21497,SÃO GONÇALO DO AMARANTE,SBSG,RECIFE,SBRF,30/10/2019,5
21498,SÃO GONÇALO DO AMARANTE,SBSG,RECIFE,SBRF,31/10/2019,4
21499,SÃO GONÇALO DO AMARANTE,SBSG,RIO DE JANEIRO,SBGL,01/10/2019,4
21500,SÃO GONÇALO DO AMARANTE,SBSG,RIO DE JANEIRO,SBGL,02/10/2019,4
21501,SÃO GONÇALO DO AMARANTE,SBSG,RIO DE JANEIRO,SBGL,03/10/2019,4
21502,SÃO GONÇALO DO AMARANTE,SBSG,RIO DE JANEIRO,SBGL,04/10/2019,4
21503,SÃO GONÇALO DO AMARANTE,SBSG,RIO DE JANEIRO,SBGL,05/10/2019,4
21504,SÃO GONÇALO DO AMARANTE,SBSG,RIO DE JANEIRO,SBGL,06/10/2019,3
21505,SÃO GONÇALO DO AMARANTE,SBSG,RIO DE JANEIRO,SBGL,07/10/2019,4
21506,SÃO GONÇALO DO AMARANTE,SBSG,RIO DE JANEIRO,SBGL,08/10/2019,4
21507,SÃO GONÇALO DO AMARANTE,SBSG,RIO DE JANEIRO,SBGL,09/10/2019,4
21508,SÃO GONÇALO DO AMARANTE,SBSG,RIO DE JANEIRO,SBGL,10/10/2019,4
21509,SÃO GONÇALO DO AMARANTE,SBSG,RIO DE JANEIRO,SBGL,11/10/2019,4
21510,SÃO GONÇALO DO AMARANTE,SBSG,RIO DE JANEIRO,SBGL,12/10/2019,4
21511,SÃO GONÇALO DO AMARANTE,SBSG,RIO DE JANEIRO,SBGL,13/10/2019,3
21512,SÃO GONÇALO DO AMARANTE,SBSG,RIO DE JANEIRO,SBGL,14/10/2019,4
21513,SÃO GONÇALO DO AMARANTE,SBSG,RIO DE JANEIRO,SBGL,15/10/2019,4
21514,SÃO GONÇALO DO AMARANTE,SBSG,RIO DE JANEIRO,SBGL,16/10/2019,4
21515,SÃO GONÇALO DO AMARANTE,SBSG,RIO DE JANEIRO,SBGL,17/10/2019,4
21516,SÃO GONÇALO DO AMARANTE,SBSG,RIO DE JANEIRO,SBGL,18/10/2019,4
21517,SÃO GONÇALO DO AMARANTE,SBSG,RIO DE JANEIRO,SBGL,19/10/2019,4
21518,SÃO GONÇALO DO AMARANTE,SBSG,RIO DE JANEIRO,SBGL,20/10/2019,2
21519,SÃO GONÇALO DO AMARANTE,SBSG,RIO DE JANEIRO,SBGL,21/10/2019,4
21520,SÃO GONÇALO DO AMARANTE,SBSG,RIO DE JANEIRO,SBGL,22/10/2019,4
21521,SÃO GONÇALO DO AMARANTE,SBSG,RIO DE JANEIRO,SBGL,23/10/2019,4
21522,SÃO GONÇALO DO AMARANTE,SBSG,RIO DE JANEIRO,SBGL,24/10/2019,4
21523,SÃO GONÇALO DO AMARANTE,SBSG,RIO DE JANEIRO,SBGL,25/10/2019,3
21524,SÃO GONÇALO DO AMARANTE,SBSG,RIO DE JANEIRO,SBGL,26/10/2019,4
21525,SÃO GONÇALO DO AMARANTE,SBSG,RIO DE JANEIRO,SBGL,27/10/2019,3
21526,SÃO GONÇALO DO AMARANTE,SBSG,RIO DE JANEIRO,SBGL,28/10/2019,4
21527,SÃO GONÇALO DO AMARANTE,SBSG,RIO DE JANEIRO,SBGL,29/10/2019,4
21528,SÃO GONÇALO DO AMARANTE,SBSG,RIO DE JANEIRO,SBGL,30/10/2019,4
21529,SÃO GONÇALO DO AMARANTE,SBSG,RIO DE JANEIRO,SBGL,31/10/2019,4
21530,SÃO GONÇALO DO AMARANTE,SBSG,SALVADOR,SBSV,01/10/2019,1
21531,SÃO GONÇALO DO AMARANTE,SBSG,SALVADOR,SBSV,02/10/2019,1
21532,SÃO GONÇALO DO AMARANTE,SBSG,SALVADOR,SBSV,03/10/2019,1
21533,SÃO GONÇALO DO AMARANTE,SBSG,SALVADOR,SBSV,04/10/2019,1
21534,SÃO GONÇALO DO AMARANTE,SBSG,SALVADOR,SBSV,06/10/2019,1
21535,SÃO GONÇALO DO AMARANTE,SBSG,SALVADOR,SBSV,07/10/2019,1
21536,SÃO GONÇALO DO AMARANTE,SBSG,SALVADOR,SBSV,08/10/2019,1
21537,SÃO GONÇALO DO AMARANTE,SBSG,SALVADOR,SBSV,09/10/2019,1
21538,SÃO GONÇALO DO AMARANTE,SBSG,SALVADOR,SBSV,11/10/2019,1
21539,SÃO GONÇALO DO AMARANTE,SBSG,SALVADOR,SBSV,13/10/2019,1
21540,SÃO GONÇALO DO AMARANTE,SBSG,SALVADOR,SBSV,14/10/2019,1
21541,SÃO GONÇALO DO AMARANTE,SBSG,SALVADOR,SBSV,15/10/2019,1
21542,SÃO GONÇALO DO AMARANTE,SBSG,SALVADOR,SBSV,17/10/2019,1
21543,SÃO GONÇALO DO AMARANTE,SBSG,SALVADOR,SBSV,18/10/2019,1
21544,SÃO GONÇALO DO AMARANTE,SBSG,SALVADOR,SBSV,20/10/2019,1
21545,SÃO GONÇALO DO AMARANTE,SBSG,SALVADOR,SBSV,21/10/2019,1
21546,SÃO GONÇALO DO AMARANTE,SBSG,SALVADOR,SBSV,22/10/2019,1
21547,SÃO GONÇALO DO AMARANTE,SBSG,SALVADOR,SBSV,24/10/2019,1
21548,SÃO GONÇALO DO AMARANTE,SBSG,SALVADOR,SBSV,25/10/2019,1
21549,SÃO GONÇALO DO AMARANTE,SBSG,SALVADOR,SBSV,27/10/2019,1
21550,SÃO GONÇALO DO AMARANTE,SBSG,SALVADOR,SBSV,28/10/2019,1
21551,SÃO GONÇALO DO AMARANTE,SBSG,SALVADOR,SBSV,30/10/2019,1
21552,SÃO GONÇALO DO AMARANTE,SBSG,SALVADOR,SBSV,31/10/2019,1
21553,SÃO GONÇALO DO AMARANTE,SBSG,SÃO GONÇALO DO AMARANTE,SBSG,05/10/2019,1
21554,SÃO GONÇALO DO AMARANTE,SBSG,SÃO GONÇALO DO AMARANTE,SBSG,10/10/2019,1
21555,SÃO GONÇALO DO AMARANTE,SBSG,SÃO GONÇALO DO AMARANTE,SBSG,14/10/2019,1
21556,SÃO GONÇALO DO AMARANTE,SBSG,SÃO PAULO,SBSP,15/10/2019,2
21557,SÃO JOSÉ DO RIO PRETO,SBSR,BRASÍLIA,SBBR,01/10/2019,1
21558,SÃO JOSÉ DO RIO PRETO,SBSR,BRASÍLIA,SBBR,02/10/2019,1
21559,SÃO JOSÉ DO RIO PRETO,SBSR,BRASÍLIA,SBBR,03/10/2019,1
21560,SÃO JOSÉ DO RIO PRETO,SBSR,BRASÍLIA,SBBR,04/10/2019,1
21561,SÃO JOSÉ DO RIO PRETO,SBSR,BRASÍLIA,SBBR,05/10/2019,1
21562,SÃO JOSÉ DO RIO PRETO,SBSR,BRASÍLIA,SBBR,08/10/2019,1
21563,SÃO JOSÉ DO RIO PRETO,SBSR,BRASÍLIA,SBBR,09/10/2019,1
21564,SÃO JOSÉ DO RIO PRETO,SBSR,BRASÍLIA,SBBR,10/10/2019,1
21565,SÃO JOSÉ DO RIO PRETO,SBSR,BRASÍLIA,SBBR,11/10/2019,1
21566,SÃO JOSÉ DO RIO PRETO,SBSR,BRASÍLIA,SBBR,12/10/2019,1
21567,SÃO JOSÉ DO RIO PRETO,SBSR,BRASÍLIA,SBBR,14/10/2019,1
21568,SÃO JOSÉ DO RIO PRETO,SBSR,BRASÍLIA,SBBR,15/10/2019,1
21569,SÃO JOSÉ DO RIO PRETO,SBSR,BRASÍLIA,SBBR,16/10/2019,1
21570,SÃO JOSÉ DO RIO PRETO,SBSR,BRASÍLIA,SBBR,17/10/2019,1
21571,SÃO JOSÉ DO RIO PRETO,SBSR,BRASÍLIA,SBBR,18/10/2019,1
21572,SÃO JOSÉ DO RIO PRETO,SBSR,BRASÍLIA,SBBR,19/10/2019,1
21573,SÃO JOSÉ DO RIO PRETO,SBSR,BRASÍLIA,SBBR,21/10/2019,1
21574,SÃO JOSÉ DO RIO PRETO,SBSR,BRASÍLIA,SBBR,22/10/2019,1
21575,SÃO JOSÉ DO RIO PRETO,SBSR,BRASÍLIA,SBBR,23/10/2019,1
21576,SÃO JOSÉ DO RIO PRETO,SBSR,BRASÍLIA,SBBR,24/10/2019,1
21577,SÃO JOSÉ DO RIO PRETO,SBSR,BRASÍLIA,SBBR,25/10/2019,1
21578,SÃO JOSÉ DO RIO PRETO,SBSR,BRASÍLIA,SBBR,26/10/2019,1
21579,SÃO JOSÉ DO RIO PRETO,SBSR,BRASÍLIA,SBBR,28/10/2019,1
21580,SÃO JOSÉ DO RIO PRETO,SBSR,BRASÍLIA,SBBR,29/10/2019,1
21581,SÃO JOSÉ DO RIO PRETO,SBSR,BRASÍLIA,SBBR,30/10/2019,1
21582,SÃO JOSÉ DO RIO PRETO,SBSR,BRASÍLIA,SBBR,31/10/2019,1
21583,SÃO JOSÉ DO RIO PRETO,SBSR,CAMPINAS,SBKP,01/10/2019,4
21584,SÃO JOSÉ DO RIO PRETO,SBSR,CAMPINAS,SBKP,02/10/2019,5
21585,SÃO JOSÉ DO RIO PRETO,SBSR,CAMPINAS,SBKP,03/10/2019,5
21586,SÃO JOSÉ DO RIO PRETO,SBSR,CAMPINAS,SBKP,04/10/2019,5
21587,SÃO JOSÉ DO RIO PRETO,SBSR,CAMPINAS,SBKP,05/10/2019,3
21588,SÃO JOSÉ DO RIO PRETO,SBSR,CAMPINAS,SBKP,06/10/2019,5
21589,SÃO JOSÉ DO RIO PRETO,SBSR,CAMPINAS,SBKP,07/10/2019,4
21590,SÃO JOSÉ DO RIO PRETO,SBSR,CAMPINAS,SBKP,08/10/2019,5
21591,SÃO JOSÉ DO RIO PRETO,SBSR,CAMPINAS,SBKP,09/10/2019,4
21592,SÃO JOSÉ DO RIO PRETO,SBSR,CAMPINAS,SBKP,10/10/2019,5
21593,SÃO JOSÉ DO RIO PRETO,SBSR,CAMPINAS,SBKP,11/10/2019,4
21594,SÃO JOSÉ DO RIO PRETO,SBSR,CAMPINAS,SBKP,12/10/2019,3
21595,SÃO JOSÉ DO RIO PRETO,SBSR,CAMPINAS,SBKP,13/10/2019,5
21596,SÃO JOSÉ DO RIO PRETO,SBSR,CAMPINAS,SBKP,14/10/2019,5
21597,SÃO JOSÉ DO RIO PRETO,SBSR,CAMPINAS,SBKP,15/10/2019,4
21598,SÃO JOSÉ DO RIO PRETO,SBSR,CAMPINAS,SBKP,16/10/2019,5
21599,SÃO JOSÉ DO RIO PRETO,SBSR,CAMPINAS,SBKP,17/10/2019,5
21600,SÃO JOSÉ DO RIO PRETO,SBSR,CAMPINAS,SBKP,18/10/2019,5
21601,SÃO JOSÉ DO RIO PRETO,SBSR,CAMPINAS,SBKP,19/10/2019,3
21602,SÃO JOSÉ DO RIO PRETO,SBSR,CAMPINAS,SBKP,20/10/2019,5
21603,SÃO JOSÉ DO RIO PRETO,SBSR,CAMPINAS,SBKP,21/10/2019,5
21604,SÃO JOSÉ DO RIO PRETO,SBSR,CAMPINAS,SBKP,22/10/2019,4
21605,SÃO JOSÉ DO RIO PRETO,SBSR,CAMPINAS,SBKP,23/10/2019,5
21606,SÃO JOSÉ DO RIO PRETO,SBSR,CAMPINAS,SBKP,24/10/2019,5
21607,SÃO JOSÉ DO RIO PRETO,SBSR,CAMPINAS,SBKP,25/10/2019,5
21608,SÃO JOSÉ DO RIO PRETO,SBSR,CAMPINAS,SBKP,26/10/2019,3
21609,SÃO JOSÉ DO RIO PRETO,SBSR,CAMPINAS,SBKP,27/10/2019,5
21610,SÃO JOSÉ DO RIO PRETO,SBSR,CAMPINAS,SBKP,28/10/2019,5
21611,SÃO JOSÉ DO RIO PRETO,SBSR,CAMPINAS,SBKP,29/10/2019,4
21612,SÃO JOSÉ DO RIO PRETO,SBSR,CAMPINAS,SBKP,30/10/2019,5
21613,SÃO JOSÉ DO RIO PRETO,SBSR,CAMPINAS,SBKP,31/10/2019,5
21614,SÃO JOSÉ DO RIO PRETO,SBSR,GUARULHOS,SBGR,01/10/2019,2
21615,SÃO JOSÉ DO RIO PRETO,SBSR,GUARULHOS,SBGR,02/10/2019,2
21616,SÃO JOSÉ DO RIO PRETO,SBSR,GUARULHOS,SBGR,03/10/2019,2
21617,SÃO JOSÉ DO RIO PRETO,SBSR,GUARULHOS,SBGR,04/10/2019,1
21618,SÃO JOSÉ DO RIO PRETO,SBSR,GUARULHOS,SBGR,05/10/2019,1
21619,SÃO JOSÉ DO RIO PRETO,SBSR,GUARULHOS,SBGR,06/10/2019,1
21620,SÃO JOSÉ DO RIO PRETO,SBSR,GUARULHOS,SBGR,07/10/2019,3
21621,SÃO JOSÉ DO RIO PRETO,SBSR,GUARULHOS,SBGR,08/10/2019,2
21622,SÃO JOSÉ DO RIO PRETO,SBSR,GUARULHOS,SBGR,09/10/2019,2
21623,SÃO JOSÉ DO RIO PRETO,SBSR,GUARULHOS,SBGR,10/10/2019,3
21624,SÃO JOSÉ DO RIO PRETO,SBSR,GUARULHOS,SBGR,11/10/2019,1
21625,SÃO JOSÉ DO RIO PRETO,SBSR,GUARULHOS,SBGR,12/10/2019,1
21626,SÃO JOSÉ DO RIO PRETO,SBSR,GUARULHOS,SBGR,13/10/2019,1
21627,SÃO JOSÉ DO RIO PRETO,SBSR,GUARULHOS,SBGR,14/10/2019,2
21628,SÃO JOSÉ DO RIO PRETO,SBSR,GUARULHOS,SBGR,15/10/2019,2
21629,SÃO JOSÉ DO RIO PRETO,SBSR,GUARULHOS,SBGR,16/10/2019,2
21630,SÃO JOSÉ DO RIO PRETO,SBSR,GUARULHOS,SBGR,17/10/2019,2
21631,SÃO JOSÉ DO RIO PRETO,SBSR,GUARULHOS,SBGR,18/10/2019,2
21632,SÃO JOSÉ DO RIO PRETO,SBSR,GUARULHOS,SBGR,19/10/2019,2
21633,SÃO JOSÉ DO RIO PRETO,SBSR,GUARULHOS,SBGR,20/10/2019,1
21634,SÃO JOSÉ DO RIO PRETO,SBSR,GUARULHOS,SBGR,21/10/2019,2
21635,SÃO JOSÉ DO RIO PRETO,SBSR,GUARULHOS,SBGR,22/10/2019,2
21636,SÃO JOSÉ DO RIO PRETO,SBSR,GUARULHOS,SBGR,23/10/2019,2
21637,SÃO JOSÉ DO RIO PRETO,SBSR,GUARULHOS,SBGR,24/10/2019,2
21638,SÃO JOSÉ DO RIO PRETO,SBSR,GUARULHOS,SBGR,25/10/2019,2
21639,SÃO JOSÉ DO RIO PRETO,SBSR,GUARULHOS,SBGR,26/10/2019,2
21640,SÃO JOSÉ DO RIO PRETO,SBSR,GUARULHOS,SBGR,27/10/2019,1
21641,SÃO JOSÉ DO RIO PRETO,SBSR,GUARULHOS,SBGR,28/10/2019,1
21642,SÃO JOSÉ DO RIO PRETO,SBSR,GUARULHOS,SBGR,29/10/2019,1
21643,SÃO JOSÉ DO RIO PRETO,SBSR,GUARULHOS,SBGR,30/10/2019,1
21644,SÃO JOSÉ DO RIO PRETO,SBSR,GUARULHOS,SBGR,31/10/2019,1
21645,SÃO JOSÉ DO RIO PRETO,SBSR,PORTO SEGURO,SBPS,04/10/2019,1
21646,SÃO JOSÉ DO RIO PRETO,SBSR,PORTO SEGURO,SBPS,05/10/2019,1
21647,SÃO JOSÉ DO RIO PRETO,SBSR,PORTO SEGURO,SBPS,11/10/2019,1
21648,SÃO JOSÉ DO RIO PRETO,SBSR,PORTO SEGURO,SBPS,12/10/2019,1
21649,SÃO JOSÉ DO RIO PRETO,SBSR,PORTO SEGURO,SBPS,18/10/2019,1
21650,SÃO JOSÉ DO RIO PRETO,SBSR,PORTO SEGURO,SBPS,19/10/2019,1
21651,SÃO JOSÉ DO RIO PRETO,SBSR,PORTO SEGURO,SBPS,25/10/2019,1
21652,SÃO JOSÉ DO RIO PRETO,SBSR,PORTO SEGURO,SBPS,26/10/2019,1
21653,SÃO JOSÉ DO RIO PRETO,SBSR,RIBEIRÃO PRETO,SBRP,06/10/2019,1
21654,SÃO JOSÉ DO RIO PRETO,SBSR,RIBEIRÃO PRETO,SBRP,07/10/2019,1
21655,SÃO JOSÉ DO RIO PRETO,SBSR,RIBEIRÃO PRETO,SBRP,10/10/2019,1
21656,SÃO JOSÉ DO RIO PRETO,SBSR,SÃO JOSÉ DO RIO PRETO,SBSR,07/10/2019,1
21657,SÃO JOSÉ DO RIO PRETO,SBSR,SÃO JOSÉ DO RIO PRETO,SBSR,22/10/2019,1
21658,SÃO JOSÉ DO RIO PRETO,SBSR,SÃO JOSÉ DO RIO PRETO,SBSR,29/10/2019,1
21659,SÃO JOSÉ DO RIO PRETO,SBSR,SÃO PAULO,SBSP,01/10/2019,5
21660,SÃO JOSÉ DO RIO PRETO,SBSR,SÃO PAULO,SBSP,02/10/2019,5
21661,SÃO JOSÉ DO RIO PRETO,SBSR,SÃO PAULO,SBSP,03/10/2019,5
21662,SÃO JOSÉ DO RIO PRETO,SBSR,SÃO PAULO,SBSP,04/10/2019,4
21663,SÃO JOSÉ DO RIO PRETO,SBSR,SÃO PAULO,SBSP,05/10/2019,6
21664,SÃO JOSÉ DO RIO PRETO,SBSR,SÃO PAULO,SBSP,06/10/2019,2
21665,SÃO JOSÉ DO RIO PRETO,SBSR,SÃO PAULO,SBSP,07/10/2019,4
21666,SÃO JOSÉ DO RIO PRETO,SBSR,SÃO PAULO,SBSP,08/10/2019,5
21667,SÃO JOSÉ DO RIO PRETO,SBSR,SÃO PAULO,SBSP,09/10/2019,5
21668,SÃO JOSÉ DO RIO PRETO,SBSR,SÃO PAULO,SBSP,10/10/2019,5
21669,SÃO JOSÉ DO RIO PRETO,SBSR,SÃO PAULO,SBSP,11/10/2019,5
21670,SÃO JOSÉ DO RIO PRETO,SBSR,SÃO PAULO,SBSP,12/10/2019,5
21671,SÃO JOSÉ DO RIO PRETO,SBSR,SÃO PAULO,SBSP,13/10/2019,2
21672,SÃO JOSÉ DO RIO PRETO,SBSR,SÃO PAULO,SBSP,14/10/2019,5
21673,SÃO JOSÉ DO RIO PRETO,SBSR,SÃO PAULO,SBSP,15/10/2019,5
21674,SÃO JOSÉ DO RIO PRETO,SBSR,SÃO PAULO,SBSP,16/10/2019,5
21675,SÃO JOSÉ DO RIO PRETO,SBSR,SÃO PAULO,SBSP,17/10/2019,5
21676,SÃO JOSÉ DO RIO PRETO,SBSR,SÃO PAULO,SBSP,18/10/2019,5
21677,SÃO JOSÉ DO RIO PRETO,SBSR,SÃO PAULO,SBSP,19/10/2019,5
21678,SÃO JOSÉ DO RIO PRETO,SBSR,SÃO PAULO,SBSP,20/10/2019,2
21679,SÃO JOSÉ DO RIO PRETO,SBSR,SÃO PAULO,SBSP,21/10/2019,5
21680,SÃO JOSÉ DO RIO PRETO,SBSR,SÃO PAULO,SBSP,22/10/2019,5
21681,SÃO JOSÉ DO RIO PRETO,SBSR,SÃO PAULO,SBSP,23/10/2019,5
21682,SÃO JOSÉ DO RIO PRETO,SBSR,SÃO PAULO,SBSP,24/10/2019,5
21683,SÃO JOSÉ DO RIO PRETO,SBSR,SÃO PAULO,SBSP,25/10/2019,5
21684,SÃO JOSÉ DO RIO PRETO,SBSR,SÃO PAULO,SBSP,26/10/2019,5
21685,SÃO JOSÉ DO RIO PRETO,SBSR,SÃO PAULO,SBSP,27/10/2019,3
21686,SÃO JOSÉ DO RIO PRETO,SBSR,SÃO PAULO,SBSP,28/10/2019,5
